tipo_cultivo	ubicacion_geografica	tamano_finca	rendimiento_cultivo	uso_fertilizantes	precio_venta(€/kg)
Tomates	Palencia	16	60	si	32
Tomates	Tarragona	100	95	no	8
Tomates	Santa Cruz de Tenerife	56	17	si	80
Tomates	Badajoz	18	18	no	75
Tomates	Cantabria	79	58	si	11
Tomates	Córdoba	38	73	no	81
Tomates	Cáceres	27	26	si	36
Tomates	La Coruña	80	2	no	29
Tomates	Sevilla	59	47	si	88
Tomates	La Coruña	57	34	si	43
Tomates	Ciudad	63	46	no	83
Tomates	Granada	38	60	si	14
Tomates	Ávila	27	64	si	4
Tomates	Cádiz	24	52	si	80
Tomates	Sevilla	75	39	si	35
Tomates	Huesca	32	11	si	90
Tomates	Huesca	60	10	si	69
Tomates	Murcia	44	51	si	92
Tomates	Teruel	27	53	no	79
Tomates	Burgos	18	8	si	5
Tomates	Guadalajara	65	65	si	100
Tomates	Ceuta	49	85	si	69
Tomates	Barcelona	5	62	no	60
Tomates	Zamora	10	18	no	97
Tomates	Murcia	13	22	no	25
Tomates	Zaragoza	71	75	si	16
Tomates	Ávila	33	58	no	5
Tomates	Tarragona	94	56	no	63
Tomates	Almería	20	42	si	44
Tomates	Guadalajara	58	93	si	29
Tomates	Huesca	66	82	no	60
Tomates	Albacete	11	95	no	48
Tomates	Valencia	54	27	no	40
Tomates	Navarra	88	23	no	86
Tomates	Tarragona	62	42	si	39
Tomates	Sevilla	22	59	si	45
Tomates	Zaragoza	53	32	si	96
Tomates	Lleida	26	68	no	78
Tomates	Lleida	5	98	si	48
Tomates	Huelva	57	37	no	83
Tomates	Cuenca	76	8	no	96
Tomates	Albacete	77	5	si	81
Tomates	Salamanca	25	8	si	87
Tomates	Sevilla	100	41	no	84
Tomates	Madrid	30	70	si	84
Tomates	Valladolid	30	2	si	30
Tomates	Lugo	17	92	no	91
Tomates	Álava	31	56	no	41
Tomates	Castellón	46	82	si	19
Tomates	Ourense	23	1	si	54
Tomates	Valladolid	70	8	no	21
Tomates	Toledo	43	65	no	29
Tomates	Badajoz	44	37	si	25
Tomates	Albacete	80	28	no	81
Tomates	Palencia	45	5	si	15
Tomates	Melilla	7	97	no	75
Tomates	Ceuta	5	16	si	98
Tomates	Salamanca	80	17	si	19
Tomates	Santa Cruz de Tenerife	87	5	no	38
Tomates	Lleida	41	51	no	53
Tomates	Soria	47	32	si	32
Tomates	Asturias	35	55	si	80
Tomates	Guadalajara	54	76	no	2
Tomates	León	89	78	si	23
Tomates	Navarra	14	49	no	62
Tomates	Vizcaya	31	88	no	61
Tomates	Barcelona	16	69	si	97
Tomates	Barcelona	37	1	no	65
Tomates	Melilla	55	68	no	79
Tomates	Cáceres	77	32	si	93
Tomates	Soria	78	8	si	56
Tomates	Badajoz	58	39	no	72
Tomates	La Rioja	74	61	no	6
Tomates	Cádiz	99	59	no	74
Tomates	Guipúzcoa	34	95	si	36
Tomates	La Rioja	82	32	no	19
Tomates	Burgos	98	15	no	43
Tomates	Jaén	5	54	no	42
Tomates	Segovia	37	96	si	76
Tomates	León	64	1	si	67
Tomates	La Coruña	88	33	si	12
Tomates	Navarra	90	21	no	10
Tomates	La Coruña	95	63	si	80
Tomates	Salamanca	4	88	si	26
Tomates	Valencia	72	48	si	50
Tomates	Granada	36	15	no	67
Tomates	Albacete	10	7	si	49
Tomates	Navarra	59	51	si	51
Tomates	Castellón	70	1	si	58
Tomates	Ciudad	65	78	no	80
Tomates	Melilla	30	3	no	39
Tomates	Palencia	20	5	no	39
Tomates	Asturias	2	20	si	91
Tomates	Teruel	20	72	no	48
Tomates	Jaén	31	70	si	90
Tomates	Segovia	57	52	si	71
Tomates	Albacete	93	89	si	76
Tomates	Baleares	89	23	si	94
Tomates	Ceuta	27	13	no	11
Tomates	Teruel	77	81	si	98
Tomates	León	37	58	si	4
Tomates	Huesca	1	50	si	64
Tomates	Cuenca	25	48	no	19
Tomates	Lleida	56	46	si	52
Tomates	Las Palmas	88	32	no	99
Tomates	Asturias	13	44	si	31
Tomates	Ourense	29	44	no	74
Tomates	Las Palmas	74	74	no	78
Tomates	Pontevedra	33	51	si	8
Tomates	Madrid	23	77	no	85
Tomates	Burgos	73	80	no	23
Tomates	Baleares	62	81	si	47
Tomates	Guadalajara	28	78	no	1
Tomates	La Coruña	16	100	no	8
Tomates	Badajoz	22	27	si	24
Tomates	Ceuta	7	73	si	55
Tomates	Cádiz	61	21	si	92
Tomates	Girona	53	56	no	20
Tomates	Melilla	70	88	si	7
Tomates	Córdoba	15	14	si	61
Tomates	Cáceres	55	77	si	59
Tomates	Guadalajara	60	4	si	82
Tomates	Baleares	76	98	no	24
Tomates	Cuenca	6	23	no	70
Tomates	Vizcaya	34	63	si	29
Tomates	Asturias	24	88	no	43
Tomates	Zaragoza	30	78	no	56
Tomates	Málaga	7	77	no	67
Tomates	Zaragoza	20	80	si	77
Tomates	Cuenca	79	20	si	94
Tomates	Baleares	76	4	no	30
Tomates	Badajoz	13	67	no	65
Tomates	Córdoba	43	84	no	3
Tomates	Asturias	70	61	si	16
Tomates	Cuenca	44	26	no	2
Tomates	Badajoz	36	63	si	14
Tomates	Murcia	38	23	si	81
Tomates	Baleares	65	15	si	20
Tomates	Madrid	62	22	no	38
Tomates	Albacete	55	37	si	84
Tomates	Valladolid	11	71	no	95
Tomates	Teruel	14	90	si	68
Tomates	Barcelona	31	29	no	48
Tomates	Almería	53	41	no	67
Tomates	Granada	52	88	si	46
Tomates	La Rioja	88	17	no	69
Tomates	Albacete	25	22	si	99
Tomates	Granada	98	23	si	15
Tomates	Toledo	3	97	si	89
Tomates	Palencia	20	79	no	67
Tomates	La Rioja	2	2	si	72
Tomates	Ciudad	42	90	si	53
Tomates	La Coruña	73	92	no	6
Tomates	Santa Cruz de Tenerife	15	31	no	3
Tomates	Alicante	94	28	si	65
Tomates	Guadalajara	59	19	si	98
Tomates	Cuenca	71	30	si	92
Tomates	Navarra	74	80	si	40
Tomates	Las Palmas	51	45	si	18
Tomates	Zaragoza	34	20	si	79
Tomates	Soria	10	7	si	84
Tomates	Vizcaya	16	25	si	19
Tomates	Pontevedra	74	91	no	84
Tomates	Murcia	98	36	si	96
Tomates	La Rioja	22	89	no	20
Tomates	Navarra	54	31	si	35
Tomates	Cádiz	18	66	no	15
Tomates	Almería	93	78	no	42
Tomates	Badajoz	17	91	si	68
Tomates	La Coruña	62	83	si	57
Tomates	Zamora	49	23	si	79
Tomates	Girona	73	46	si	81
Tomates	Teruel	10	49	no	48
Tomates	Soria	28	17	si	85
Tomates	Zamora	27	77	si	33
Tomates	La Rioja	19	57	si	56
Tomates	Cáceres	45	47	no	82
Tomates	Tarragona	81	52	no	35
Tomates	Ávila	93	90	si	65
Tomates	Sevilla	21	3	no	12
Tomates	Ourense	65	63	no	50
Tomates	Ávila	82	47	no	52
Tomates	Guipúzcoa	70	10	si	36
Tomates	León	65	55	si	88
Tomates	León	84	23	no	44
Tomates	Granada	8	43	si	74
Tomates	Palencia	16	10	si	96
Tomates	León	33	26	si	82
Tomates	Zaragoza	28	25	no	5
Tomates	Navarra	57	39	no	32
Tomates	Segovia	7	22	no	49
Tomates	Girona	44	44	no	27
Tomates	Burgos	42	75	si	55
Tomates	Valencia	48	3	no	22
Tomates	Sevilla	50	97	si	45
Tomates	Huelva	80	79	si	73
Tomates	Santa Cruz de Tenerife	42	16	si	83
Tomates	Murcia	65	14	no	23
Tomates	Murcia	47	12	si	47
Tomates	Teruel	9	72	si	53
Tomates	Granada	87	57	no	13
Tomates	Valencia	44	30	si	40
Tomates	Sevilla	36	8	no	49
Tomates	Murcia	25	70	no	47
Tomates	Ourense	67	93	no	28
Tomates	Girona	19	51	no	25
Tomates	Córdoba	4	32	no	83
Tomates	Badajoz	20	37	si	35
Tomates	Guipúzcoa	46	21	no	95
Tomates	Palencia	46	8	no	31
Tomates	Pontevedra	86	5	si	28
Tomates	Lleida	83	38	no	12
Tomates	Teruel	82	25	si	7
Tomates	Jaén	51	42	si	41
Tomates	Toledo	5	6	no	18
Tomates	Almería	77	38	no	58
Tomates	Ceuta	39	80	si	67
Tomates	Guadalajara	96	28	si	32
Tomates	Málaga	59	8	si	14
Tomates	Girona	37	85	si	52
Tomates	Murcia	52	28	no	62
Tomates	Lleida	9	41	si	77
Tomates	Cádiz	88	21	si	2
Tomates	La Coruña	39	23	no	16
Tomates	Cantabria	87	52	no	90
Tomates	Tarragona	22	36	si	89
Tomates	La Rioja	97	90	no	91
Tomates	Jaén	25	60	si	79
Tomates	Madrid	31	93	no	83
Tomates	León	10	97	no	80
Tomates	Badajoz	7	70	no	99
Tomates	Granada	48	13	si	86
Tomates	Alicante	96	28	no	34
Tomates	Córdoba	5	1	si	15
Tomates	Badajoz	53	6	no	62
Tomates	Huesca	34	55	no	63
Tomates	Barcelona	4	19	no	24
Tomates	Valencia	39	2	no	88
Tomates	Badajoz	44	87	no	10
Tomates	Almería	89	6	si	3
Tomates	Teruel	65	79	si	9
Tomates	Navarra	4	39	no	16
Tomates	Toledo	17	6	si	56
Tomates	Pontevedra	77	76	no	57
Tomates	Baleares	63	91	no	12
Tomates	Teruel	44	4	si	62
Tomates	Zaragoza	68	57	no	75
Tomates	Salamanca	36	66	no	65
Tomates	Jaén	29	14	si	52
Tomates	Jaén	86	51	si	15
Tomates	Baleares	30	13	si	82
Tomates	Jaén	6	79	no	42
Tomates	Teruel	85	83	no	50
Tomates	Cantabria	18	19	no	49
Tomates	Burgos	20	90	no	47
Tomates	Cuenca	90	66	si	100
Tomates	Salamanca	67	1	si	53
Tomates	Ávila	62	50	si	88
Tomates	Toledo	81	2	no	19
Tomates	León	20	84	no	63
Tomates	Málaga	47	96	si	41
Tomates	Vizcaya	80	32	si	52
Tomates	Granada	16	47	si	31
Tomates	Murcia	18	66	si	66
Tomates	Almería	28	34	si	28
Tomates	Tarragona	3	10	si	27
Tomates	Albacete	28	58	no	93
Tomates	Jaén	47	98	no	37
Tomates	Albacete	24	31	si	48
Tomates	Valencia	14	37	si	18
Tomates	Cantabria	74	80	si	94
Tomates	Asturias	6	80	si	59
Tomates	Toledo	35	51	no	9
Tomates	Cantabria	8	22	si	84
Tomates	Alicante	26	80	no	75
Tomates	Cantabria	91	10	si	2
Tomates	Baleares	69	87	si	16
Tomates	Lugo	25	69	si	19
Tomates	Guadalajara	80	76	si	19
Tomates	Valladolid	6	61	si	16
Tomates	Valencia	35	68	no	45
Tomates	Guadalajara	19	79	no	22
Tomates	Navarra	15	69	no	46
Tomates	Zamora	40	97	si	3
Tomates	Cádiz	16	53	no	4
Tomates	Ourense	87	86	si	12
Tomates	Sevilla	87	20	no	67
Tomates	Granada	51	39	no	45
Tomates	Guadalajara	43	15	no	37
Tomates	Zaragoza	62	73	no	35
Tomates	Segovia	19	92	si	71
Tomates	Salamanca	24	8	no	70
Tomates	Albacete	26	42	si	44
Tomates	Valladolid	79	70	no	69
Tomates	Madrid	41	95	no	26
Tomates	Ourense	97	62	no	12
Tomates	Málaga	10	4	no	60
Tomates	Huelva	95	90	no	94
Tomates	Córdoba	59	9	si	16
Tomates	Pontevedra	21	77	no	17
Tomates	Tarragona	41	2	si	89
Tomates	Pontevedra	58	59	si	75
Tomates	Badajoz	19	45	no	60
Tomates	La Rioja	41	82	si	57
Tomates	La Coruña	31	20	si	10
Tomates	Toledo	15	33	si	29
Tomates	Jaén	14	92	si	68
Tomates	Navarra	24	84	si	71
Tomates	Melilla	82	79	si	31
Tomates	Pontevedra	14	37	si	86
Tomates	Teruel	9	11	si	32
Tomates	Vizcaya	61	89	no	38
Tomates	Alicante	91	48	no	46
Tomates	Las Palmas	39	35	no	99
Tomates	Tarragona	56	71	si	36
Tomates	Cáceres	25	2	no	33
Tomates	Navarra	40	94	si	78
Tomates	León	37	34	si	75
Tomates	Zaragoza	34	9	si	92
Tomates	Ávila	58	45	si	18
Tomates	Almería	95	35	no	53
Tomates	Melilla	6	83	si	60
Tomates	Zaragoza	16	76	no	36
Tomates	Murcia	75	95	si	4
Tomates	Girona	73	59	si	76
Tomates	La Rioja	28	82	si	53
Tomates	Pontevedra	36	48	si	46
Tomates	Murcia	25	27	no	90
Tomates	Pontevedra	61	33	si	76
Tomates	Jaén	5	25	si	80
Tomates	Jaén	4	67	no	90
Tomates	Segovia	12	24	no	70
Tomates	Navarra	75	62	si	42
Tomates	Jaén	72	81	si	42
Tomates	Almería	18	83	no	49
Tomates	Teruel	26	95	si	68
Tomates	Ávila	63	41	si	45
Tomates	Cádiz	72	57	si	26
Tomates	Lugo	60	29	si	61
Tomates	Santa Cruz de Tenerife	50	30	si	11
Tomates	León	54	41	si	63
Tomates	Ávila	70	9	si	53
Tomates	Santa Cruz de Tenerife	16	89	no	31
Tomates	Granada	16	60	si	20
Tomates	Guadalajara	99	1	no	60
Tomates	Cantabria	15	26	no	47
Tomates	Málaga	45	75	no	40
Tomates	Palencia	63	5	si	87
Tomates	Ciudad	59	34	no	42
Tomates	La Coruña	52	34	si	16
Tomates	Álava	95	86	si	93
Tomates	La Coruña	23	7	no	64
Tomates	Zaragoza	32	43	no	76
Tomates	Huelva	8	22	si	55
Tomates	Castellón	86	93	si	8
Tomates	Albacete	78	74	si	34
Tomates	Pontevedra	63	56	si	8
Tomates	Cuenca	77	86	si	94
Tomates	Ceuta	43	29	no	26
Tomates	Jaén	19	76	no	14
Tomates	Ourense	15	74	si	20
Tomates	Cádiz	61	79	no	46
Tomates	Santa Cruz de Tenerife	35	47	no	7
Tomates	Albacete	39	48	si	44
Tomates	León	89	89	no	55
Tomates	Melilla	82	26	no	70
Tomates	Cáceres	7	59	no	20
Tomates	Vizcaya	51	12	no	61
Tomates	Ciudad	41	89	si	61
Tomates	Ceuta	96	96	si	31
Tomates	Salamanca	74	31	si	5
Tomates	Navarra	100	78	si	89
Tomates	La Coruña	45	71	no	61
Tomates	Álava	94	6	no	2
Tomates	Las Palmas	4	21	no	80
Tomates	Córdoba	78	17	si	17
Tomates	Guipúzcoa	48	72	no	96
Tomates	Palencia	64	69	no	67
Tomates	Alicante	69	88	no	90
Tomates	Lleida	81	31	si	29
Tomates	Lugo	97	68	no	28
Tomates	Melilla	57	76	no	43
Tomates	Cáceres	12	50	si	56
Tomates	Lugo	82	93	si	14
Tomates	Barcelona	3	86	si	74
Tomates	Vizcaya	58	18	si	60
Tomates	Valencia	7	45	no	98
Tomates	Salamanca	78	94	si	18
Tomates	Barcelona	96	37	si	57
Tomates	Girona	52	95	no	66
Tomates	Málaga	97	38	no	71
Tomates	Albacete	79	6	no	49
Tomates	Albacete	78	78	si	34
Tomates	Huesca	31	25	si	63
Tomates	Córdoba	24	45	no	35
Tomates	Lugo	95	14	no	10
Tomates	Albacete	96	42	no	47
Tomates	Castellón	84	57	si	4
Tomates	Teruel	6	91	no	11
Tomates	Murcia	10	36	no	51
Tomates	Almería	92	53	no	81
Tomates	León	93	74	no	98
Tomates	Huesca	88	31	no	78
Tomates	Zamora	99	27	si	72
Tomates	Castellón	82	46	no	48
Tomates	Palencia	72	58	si	97
Tomates	Huesca	82	35	no	81
Tomates	Zaragoza	29	98	no	69
Tomates	Badajoz	57	88	si	7
Tomates	Huelva	37	18	si	58
Tomates	Pontevedra	66	88	no	30
Tomates	Girona	1	2	si	47
Tomates	Lugo	20	43	si	91
Tomates	Guadalajara	83	22	no	70
Tomates	Valencia	28	7	no	99
Tomates	Vizcaya	34	53	si	89
Tomates	León	65	78	no	45
Tomates	Sevilla	30	57	si	45
Tomates	Ourense	35	56	si	21
Tomates	Tarragona	98	9	si	53
Tomates	Ceuta	10	8	si	4
Tomates	Melilla	3	23	no	39
Tomates	Las Palmas	69	48	si	39
Tomates	Cantabria	99	11	no	42
Tomates	Lugo	37	95	no	56
Tomates	Cantabria	62	9	si	93
Tomates	Soria	59	91	no	1
Tomates	Navarra	31	43	si	38
Tomates	Barcelona	96	20	si	71
Tomates	Córdoba	41	39	si	64
Tomates	Melilla	23	96	no	10
Tomates	Alicante	41	24	si	27
Tomates	Álava	43	63	no	66
Tomates	Huelva	33	51	no	15
Tomates	Zaragoza	3	2	si	83
Tomates	Guipúzcoa	67	9	si	69
Tomates	Alicante	52	21	si	94
Tomates	Murcia	67	93	si	82
Tomates	Melilla	11	6	si	32
Tomates	Álava	99	43	si	32
Tomates	Guipúzcoa	80	43	no	12
Tomates	Cádiz	42	6	no	60
Tomates	Zamora	6	38	no	85
Tomates	Castellón	20	29	si	95
Tomates	Ceuta	74	33	si	100
Tomates	Baleares	68	10	no	59
Tomates	Ourense	34	43	no	69
Tomates	Córdoba	20	9	si	73
Tomates	Toledo	36	29	no	28
Tomates	Cádiz	95	5	no	95
Tomates	Cáceres	22	33	no	23
Tomates	Albacete	49	22	si	66
Tomates	Lleida	40	91	si	95
Tomates	Girona	5	45	no	8
Tomates	Vizcaya	74	43	no	37
Tomates	Huelva	100	6	si	71
Tomates	Álava	39	17	si	73
Tomates	Zaragoza	50	83	si	47
Tomates	Cáceres	32	35	si	16
Tomates	León	62	56	si	40
Tomates	Granada	88	53	no	24
Tomates	Huelva	13	6	no	87
Tomates	Almería	39	1	no	58
Tomates	Álava	88	70	si	100
Tomates	Huelva	60	44	si	50
Tomates	León	11	6	no	81
Tomates	Salamanca	21	83	si	66
Tomates	Zamora	74	29	no	74
Tomates	Zaragoza	20	52	si	55
Tomates	Córdoba	12	96	si	19
Tomates	La Rioja	47	51	no	54
Tomates	Tarragona	93	24	no	52
Tomates	Las Palmas	49	94	no	62
Tomates	Navarra	69	22	no	87
Tomates	Sevilla	20	33	no	21
Tomates	Cantabria	26	67	si	60
Tomates	Almería	37	86	no	79
Tomates	Sevilla	36	24	si	83
Tomates	Pontevedra	52	58	si	14
Tomates	Sevilla	57	85	no	60
Tomates	Santa Cruz de Tenerife	41	22	si	8
Tomates	Baleares	91	47	si	79
Tomates	Santa Cruz de Tenerife	15	78	si	43
Tomates	Segovia	86	83	si	8
Tomates	Ciudad	14	57	no	68
Tomates	Valladolid	82	83	si	89
Tomates	Lugo	22	38	si	22
Tomates	Asturias	35	91	no	83
Tomates	Madrid	37	78	no	61
Tomates	Huelva	21	18	si	96
Tomates	Álava	64	34	no	31
Tomates	Vizcaya	95	56	si	11
Tomates	Pontevedra	26	16	no	47
Tomates	Murcia	46	97	no	11
Tomates	Lugo	40	68	no	47
Tomates	La Rioja	31	10	no	77
Tomates	Alicante	87	7	no	31
Tomates	Las Palmas	97	22	no	22
Tomates	Navarra	96	38	no	10
Tomates	Girona	43	12	si	8
Tomates	Santa Cruz de Tenerife	34	66	si	41
Tomates	Huesca	3	84	si	43
Tomates	Baleares	46	28	no	23
Tomates	Málaga	79	13	si	41
Tomates	Salamanca	51	68	si	1
Tomates	Guadalajara	10	4	si	24
Tomates	Lleida	50	2	si	75
Tomates	León	48	13	no	99
